corner_index,x,y
0,294.011322,289.860962
1,272.303925,279.500427
2,252.004395,269.062347
3,232.720947,258.837250
4,214.394165,248.972916
5,197.038284,239.424728
6,180.311783,230.137787
7,164.627274,221.053650
8,149.590378,212.233688
9,301.190918,266.086365
10,279.366547,256.045685
11,258.671906,246.160355
12,239.420639,235.791443
13,220.817001,226.183823
14,203.657898,216.869720
15,186.888885,207.975143
16,171.069748,199.210037
17,156.056473,190.705063
18,308.521912,242.091141
19,286.344635,232.077423
20,266.211456,222.338562
21,246.128769,212.733612
22,228.046524,203.410965
23,210.637100,194.386337
24,194.112732,185.595810
25,178.017975,177.181137
26,162.971497,169.225128
27,316.948914,217.582092
28,297.674469,208.684052
29,278.110046,199.735199
30,257.614502,190.253143
31,236.909073,180.520844
32,217.860931,171.458954
33,201.554291,163.193268
34,185.780930,155.235718
35,170.471298,147.420471
36,327.356903,193.391098
37,308.335541,184.920242
38,289.285004,176.713348
39,269.256592,167.911865
40,248.795837,158.696594
41,227.905457,149.297928
42,209.937439,140.722916
43,193.857529,132.981979
44,178.580536,125.676506
45,337.378998,168.636108
46,318.446350,161.212509
47,300.214142,153.574707
48,280.448090,145.516586
49,259.683105,136.617645
50,238.300400,126.776337
51,219.498428,118.523537
52,202.699585,111.090668
53,187.011642,103.917671
