corner_index,x,y
0,367.131378,268.122070
1,347.715912,269.725739
2,327.584656,271.519104
3,306.768799,273.400085
4,285.449982,274.946594
5,263.359253,276.694244
6,240.652893,278.544067
7,217.215088,280.404144
8,193.407364,282.098053
9,366.813354,244.568924
10,347.747833,245.934875
11,327.407043,247.414902
12,306.751099,248.934357
13,285.195129,250.363083
14,262.978607,251.726196
15,240.281921,253.498749
16,216.771347,254.995178
17,192.854858,256.477325
18,366.471588,220.907562
19,347.506897,222.214111
20,327.042694,223.466263
21,306.505005,224.659317
22,284.891388,225.906235
23,262.654541,227.058945
24,239.666275,228.486740
25,216.343292,229.626678
26,192.267532,231.127991
27,365.711578,197.432007
28,344.703278,198.526154
29,323.812195,199.793961
30,303.544464,200.556259
31,283.432800,201.351074
32,262.151794,202.433655
33,238.865326,203.260101
34,215.504593,204.399033
35,191.400131,205.374649
36,363.460083,173.762634
37,342.219391,175.132156
38,321.192749,176.036285
39,300.411346,176.666321
40,280.022888,177.395660
41,260.264343,177.647247
42,238.018921,178.350983
43,214.367233,179.150528
44,190.263412,179.895309
45,361.569427,150.476028
46,340.036316,151.478317
47,318.514984,152.462845
48,297.360474,153.316452
49,277.471100,153.441803
50,258.355774,152.993820
51,236.274353,153.372070
52,213.263779,153.901489
53,189.236664,154.699326
