corner_index,x,y
0,256.243744,139.152527
1,277.601562,140.499207
2,298.295349,142.039154
3,318.623474,143.468399
4,338.737091,144.698853
5,357.903748,146.407700
6,378.180481,147.276703
7,399.196533,147.802734
8,420.697998,148.300262
9,256.666534,162.978577
10,277.885437,164.258270
11,298.512085,165.449402
12,318.936096,166.530334
13,339.183289,167.898193
14,358.676331,168.816574
15,379.271820,169.692795
16,399.999817,170.283890
17,421.174774,170.608643
18,257.150879,187.100555
19,278.379272,188.161423
20,299.037323,188.941147
21,319.677551,189.924133
22,339.906342,190.693054
23,359.908691,191.652008
24,380.579956,192.303421
25,401.330841,192.612152
26,422.128662,192.886047
27,257.732971,211.389465
28,278.642914,212.102386
29,299.585297,212.890961
30,320.395782,213.480194
31,340.915100,213.883469
32,361.316650,214.609940
33,381.874481,214.923828
34,402.537109,215.168228
35,423.549194,215.460983
36,258.148804,235.920395
37,279.436981,236.237717
38,300.767731,236.534790
39,321.423004,237.043930
40,342.306702,237.188934
41,362.722137,237.513840
42,383.417969,237.748001
43,403.953400,237.875290
44,424.805786,238.091431
45,258.888641,260.303223
46,280.631165,260.322815
47,301.784546,260.438293
48,322.759308,260.440979
49,343.616119,260.566467
50,364.367737,260.630188
51,384.976929,260.670105
52,405.619598,260.784393
53,426.457550,260.942413
