corner_index,x,y
0,387.993835,282.660004
1,365.953033,284.387421
2,343.495392,286.040955
3,320.290100,287.458130
4,296.267090,288.964417
5,271.818146,290.438599
6,246.560913,292.394958
7,220.937469,293.942566
8,194.586029,295.565277
9,387.132599,257.350464
10,365.057678,258.575531
11,342.391754,259.718719
12,319.213654,261.166229
13,295.007416,262.498413
14,270.416565,263.673584
15,245.415497,265.528015
16,219.762039,266.823669
17,193.475128,268.394684
18,385.694397,231.962540
19,364.219757,232.850281
20,341.260193,234.040588
21,317.921478,235.023453
22,294.004150,236.159027
23,269.305603,237.213333
24,244.168030,238.677826
25,218.483566,239.826202
26,192.126190,241.392792
27,384.088348,206.465820
28,360.619629,207.740082
29,337.132324,208.812698
30,314.505432,209.666122
31,291.726013,210.254517
32,267.847748,210.771149
33,242.593887,212.137665
34,216.780899,213.242584
35,190.625992,214.354767
36,380.928894,181.659439
37,357.363953,183.021805
38,333.894073,184.081665
39,310.779297,184.649231
40,287.742737,185.113098
41,265.456787,185.045944
42,240.838638,185.653717
43,215.291290,186.682083
44,189.157837,187.655289
45,378.240509,157.046249
46,354.531097,158.397064
47,330.692535,159.396301
48,307.431213,160.232605
49,284.765015,160.304810
50,263.192902,159.543137
51,238.788574,159.813141
52,213.407440,160.464706
53,187.418533,161.347992
