corner_index,x,y
0,389.270325,289.877777
1,366.390839,279.276459
2,344.682678,268.825073
3,324.018585,258.778900
4,304.173828,248.986115
5,285.370453,239.499146
6,267.223328,230.261185
7,250.066147,221.271378
8,233.631485,212.403091
9,396.817078,266.300537
10,373.737762,255.857574
11,351.695709,245.802704
12,331.012268,235.932739
13,311.230774,226.431000
14,292.453094,217.244827
15,274.358978,208.267670
16,256.931824,199.318741
17,240.353973,190.836182
18,404.872070,242.288132
19,381.345001,232.421295
20,359.617188,222.405807
21,338.354126,212.808533
22,318.531525,203.431580
23,299.732697,194.470840
24,281.589905,185.601425
25,264.309448,177.443985
26,247.554962,169.395615
27,413.695618,217.738266
28,392.451263,208.768845
29,371.359344,199.769577
30,349.658417,190.233170
31,327.715454,180.539413
32,307.526978,171.429611
33,289.508698,163.267792
34,272.355347,155.174454
35,255.336166,147.355453
36,424.129364,193.437271
37,403.129272,185.128754
38,382.394958,176.861053
39,361.036011,167.921478
40,339.483459,158.617447
41,317.650574,149.081665
42,298.348724,140.493927
43,280.676086,132.729095
44,263.676758,125.398735
45,434.159668,168.857956
46,413.517578,161.261292
47,393.386780,153.610016
48,372.195068,145.522232
49,350.408051,136.421158
50,327.963257,126.584953
51,307.918610,118.183632
52,289.737732,110.551811
53,272.442505,103.502983
