corner_index,x,y
0,307.261414,240.562897
1,317.760864,223.583939
2,327.885651,207.731842
3,337.464966,192.579163
4,346.715698,177.927795
5,356.369659,162.643051
6,366.541626,145.373016
7,377.182739,127.136719
8,387.844543,108.506248
9,328.498901,252.807953
10,338.554596,236.095657
11,348.174225,220.299057
12,357.566986,204.769348
13,367.032410,189.267502
14,376.562897,173.317184
15,386.730011,155.954788
16,396.959930,137.984192
17,407.602417,119.535423
18,349.735504,265.459564
19,359.549133,248.615112
20,368.735809,232.629791
21,378.129364,216.427261
22,387.457184,200.440155
23,397.077911,183.821411
24,406.974792,166.563065
25,417.191742,148.626724
26,427.423828,130.395081
27,371.297485,278.263214
28,380.537750,261.357544
29,389.765381,244.626572
30,398.996521,228.159546
31,408.318604,211.487000
32,417.771027,194.725342
33,427.555969,177.327835
34,437.472443,159.321243
35,447.664948,141.103577
36,392.709106,291.412781
37,402.058380,273.992554
38,411.266846,256.610382
39,420.364594,239.566833
40,429.527771,222.625061
41,438.753662,205.603180
42,448.332031,187.938965
43,458.152679,170.105255
44,468.172485,151.907806
45,414.945587,303.860748
46,423.989349,286.189362
47,433.104675,268.478760
48,441.962250,251.216232
49,450.880920,233.909378
50,460.091888,216.576416
51,469.435516,198.910416
52,479.142883,180.844177
53,488.937378,162.680908
