corner_index,x,y
0,147.499725,181.968048
1,164.977982,174.315048
2,182.222687,166.940491
3,198.778625,159.805923
4,214.788300,152.844589
5,231.425217,145.677399
6,249.079529,136.786392
7,266.997406,127.013260
8,285.264862,116.661758
9,156.917282,202.312210
10,174.533249,194.475342
11,191.833740,186.603104
12,208.547165,179.189133
13,225.375580,171.509216
14,242.310150,163.542160
15,259.783752,154.573456
16,277.641418,144.877106
17,295.645782,134.841522
18,167.182922,222.406738
19,184.732925,214.155151
20,202.109451,205.989166
21,219.230682,197.847260
22,236.122604,189.751266
23,253.269669,181.427063
24,270.708344,172.418304
25,288.458801,162.901657
26,306.392059,152.870987
27,178.123138,242.248169
28,195.535461,233.563156
29,213.024994,225.254623
30,230.067703,216.723236
31,247.251556,208.330109
32,264.330231,199.537949
33,281.772369,190.438782
34,299.456299,180.778442
35,317.276093,170.801941
36,188.828033,262.282928
37,206.649368,253.317245
38,224.097488,244.386169
39,241.250565,235.709320
40,258.269196,226.738464
41,275.550232,217.958527
42,292.904266,208.389282
43,310.563904,198.802490
44,328.335663,188.891022
45,200.179260,282.187225
46,217.753647,273.136414
47,235.129456,263.919006
48,252.417557,254.701340
49,269.505157,245.650940
50,286.857727,236.214951
51,304.328888,226.614594
52,321.678894,216.991867
53,339.505157,206.986542
