corner_index,x,y
0,502.266022,287.811249
1,473.411377,288.259369
2,445.430908,288.602875
3,418.465363,289.181488
4,392.539276,289.622375
5,367.951538,290.066071
6,344.451721,290.474701
7,322.091095,290.772339
8,300.649628,291.308044
9,499.640594,259.487885
10,470.718597,260.207397
11,442.831390,261.312225
12,415.966949,262.110565
13,390.386780,262.772522
14,365.910797,263.585449
15,342.477814,264.529755
16,320.009308,265.348236
17,298.496918,266.343811
18,497.137360,231.122101
19,468.101807,232.305283
20,440.547852,233.634094
21,413.649414,234.803665
22,388.382355,236.251984
23,364.187256,237.421295
24,340.625549,238.669632
25,318.390930,240.027527
26,296.698303,241.294846
27,495.009155,202.789642
28,467.524719,205.250244
29,440.674957,207.443039
30,413.986084,208.818726
31,387.404175,209.806152
32,362.042206,211.292511
33,339.415222,212.959656
34,316.957306,214.538727
35,295.499451,216.375031
36,493.394501,175.497116
37,466.633698,178.545166
38,440.467499,181.128677
39,414.454376,183.322388
40,388.155212,184.750809
41,361.972015,185.517456
42,338.205444,187.218307
43,315.811279,189.347534
44,294.348267,191.402542
45,491.757385,148.325912
46,465.583893,152.057831
47,440.122375,155.461624
48,414.530548,158.246475
49,388.534729,159.883163
50,362.293945,160.158676
51,337.802948,162.013412
52,315.286987,164.394547
53,293.665894,166.771622
