corner_index,x,y
0,481.154694,282.627228
1,460.484497,284.063904
2,438.865234,285.537292
3,416.401459,287.132812
4,393.334534,288.617065
5,369.638428,290.128815
6,345.301300,291.840149
7,320.284424,293.616791
8,294.598328,295.548523
9,479.971039,257.169556
10,459.305695,258.257782
11,437.384857,259.483643
12,414.900665,260.809723
13,391.603302,262.248718
14,367.816376,263.590942
15,343.532166,265.215179
16,318.461578,266.756744
17,292.807617,268.411377
18,478.519806,231.791138
19,457.776398,232.623810
20,435.630310,233.598846
21,413.375488,234.693008
22,390.285492,235.945633
23,366.352264,237.202454
24,341.615051,238.466965
25,316.590881,239.990982
26,290.717468,241.483978
27,476.375000,206.519653
28,453.586029,207.629440
29,431.144806,208.776672
30,409.260742,209.416306
31,387.410187,209.793793
32,364.497711,210.702621
33,339.597534,211.927490
34,314.444275,213.195984
35,288.724731,214.621155
36,472.631073,181.565796
37,449.697906,182.763840
38,426.922882,183.785309
39,404.792603,184.514679
40,382.598175,184.808563
41,361.439667,184.688858
42,337.532196,185.577423
43,312.298981,186.712875
44,286.541412,187.844879
45,469.402008,157.261032
46,446.270111,158.242432
47,423.127838,159.117706
48,400.648193,159.918716
49,378.981201,159.988907
50,358.641327,159.212189
51,335.034210,159.515564
52,309.968689,160.520752
53,284.358582,161.322617
