corner_index,x,y
0,358.438477,298.861206
1,330.426239,301.501587
2,303.125519,303.851868
3,276.231018,306.487549
4,249.704224,308.604797
5,224.161606,311.077698
6,198.636902,313.338776
7,173.877121,315.551117
8,149.666718,317.540619
9,355.649139,270.436127
10,327.923401,273.406158
11,300.759979,275.923615
12,274.021210,278.516968
13,247.789246,281.344116
14,222.587921,283.889984
15,196.991104,286.520630
16,171.942123,288.864594
17,147.759064,291.289856
18,352.390839,242.453461
19,325.180847,245.429321
20,298.549744,248.478455
21,271.656708,251.308655
22,245.832047,254.160629
23,220.395294,257.121490
24,194.963089,259.907928
25,170.202148,262.570679
26,145.565445,265.087128
27,349.394562,214.555679
28,322.495392,217.966278
29,295.900818,221.264465
30,269.538727,224.395157
31,243.464523,227.459412
32,217.828781,230.465637
33,192.463989,233.445450
34,167.519379,236.334259
35,143.338333,239.279251
36,346.584381,186.914429
37,319.719635,190.824509
38,293.087891,194.309067
39,266.619263,197.455536
40,240.505386,200.697388
41,214.841202,203.874893
42,189.589493,207.184433
43,164.800934,210.343552
44,140.536575,213.413452
45,343.301117,159.613586
46,316.685425,163.757706
47,290.287231,167.535461
48,263.519897,170.786896
49,237.499512,174.413589
50,211.869324,177.662399
51,186.647232,181.102524
52,162.120392,184.481277
53,137.812485,187.900909
