corner_index,x,y
0,537.642883,211.725922
1,518.312012,219.764404
2,498.252563,227.837524
3,477.516815,236.196106
4,456.341003,244.550949
5,434.714661,253.059875
6,412.656128,261.573151
7,390.307343,270.387848
8,367.457611,279.431946
9,530.692688,188.682190
10,511.265472,196.539871
11,491.178253,204.615189
12,470.160889,212.732635
13,448.518036,220.837936
14,426.731384,229.309540
15,404.588562,237.785385
16,381.944946,246.573624
17,359.019470,255.360565
18,523.439941,165.577255
19,504.196198,173.305054
20,483.386932,181.227798
21,462.564301,189.028412
22,440.783508,197.296860
23,418.787231,205.563202
24,396.338837,213.911896
25,373.466339,222.486954
26,350.495880,231.286438
27,515.104431,142.623093
28,493.426819,150.877121
29,472.150940,158.968353
30,451.669098,166.473480
31,431.577545,173.688919
32,410.462677,181.642273
33,387.684570,189.955399
34,364.796204,198.522629
35,341.557770,207.140930
36,505.403168,120.184570
37,483.261993,128.567978
38,461.489807,136.608963
39,440.644440,144.287598
40,420.309235,151.495926
41,400.830780,158.306992
42,378.845947,166.232361
43,355.818817,174.537155
44,332.533752,183.191528
45,495.672180,97.662773
46,473.357056,106.136299
47,451.259369,114.518143
48,430.137085,122.274040
49,410.093536,129.079910
50,391.173828,135.116531
51,369.433167,142.559784
52,346.649872,150.714691
53,323.477386,159.256165
