corner_index,x,y
0,481.528107,276.479919
1,458.086212,275.274780
2,435.656219,273.783356
3,414.432343,272.585663
4,394.337402,271.265839
5,375.117004,270.258331
6,356.674011,269.075287
7,338.914307,268.280060
8,322.183075,267.119659
9,478.626709,250.013809
10,454.928619,249.351852
11,432.483459,248.674011
12,411.331512,247.727432
13,391.240875,247.363510
14,372.102112,246.388641
15,353.567749,246.134186
16,335.946442,245.236420
17,319.124390,244.891113
18,475.725983,223.620819
19,452.064850,223.497101
20,429.706085,223.300049
21,408.462402,223.143768
22,388.253723,223.043625
23,368.865570,222.802460
24,350.625580,222.671768
25,333.237549,222.544907
26,316.403809,222.233398
27,473.332397,196.965118
28,450.867371,197.135468
29,429.181458,197.601379
30,407.667023,197.722687
31,386.701904,198.335052
32,366.658081,198.633072
33,348.072662,198.964798
34,330.694244,199.412476
35,314.273499,199.642319
36,471.502716,170.208603
37,449.656433,170.966858
38,428.292297,171.974808
39,407.072784,172.586060
40,386.353149,173.466385
41,365.878906,174.469177
42,346.252075,175.462067
43,328.593323,176.127411
44,311.935730,176.732101
45,469.628204,143.440430
46,448.038116,144.839462
47,427.137756,146.246475
48,406.079742,147.635345
49,385.377441,148.794388
50,364.409119,150.270035
51,344.764404,151.544281
52,326.627197,152.720383
53,309.744415,153.892639
