corner_index,x,y
0,369.637909,276.564484
1,341.917236,275.369720
2,315.171448,273.826385
3,289.615387,272.581055
4,264.832550,271.442078
5,241.162399,270.089630
6,218.417877,268.961609
7,196.155930,267.970490
8,175.044418,266.673981
9,369.833588,248.075958
10,341.802338,246.965073
11,315.264221,246.203049
12,290.003357,245.052048
13,265.441925,244.386963
14,242.117188,243.437622
15,219.259399,242.813644
16,197.471405,242.004181
17,176.140121,241.533859
18,370.198914,219.689804
19,342.275543,218.950348
20,316.017700,218.560471
21,290.407715,218.203812
22,266.588257,217.457840
23,243.038010,217.163956
24,220.518692,216.750534
25,198.794846,216.499863
26,177.842117,216.029648
27,371.100067,191.359573
28,345.375092,192.306107
29,320.224091,192.990677
30,294.479736,192.461472
31,268.880463,191.287354
32,244.599121,190.767990
33,222.382675,191.054199
34,201.065765,191.128967
35,180.146210,191.272446
36,372.796051,164.123779
37,348.281799,165.896942
38,323.528778,167.454590
39,298.445251,167.675659
40,273.366394,167.132736
41,248.131699,165.607834
42,225.032410,165.486374
43,203.508484,165.909805
44,182.835144,166.499115
45,374.509613,136.858704
46,350.381653,139.540573
47,326.700623,141.786789
48,302.165588,143.263535
49,277.144867,142.618546
50,251.571121,140.661392
51,228.226303,140.812927
52,206.396927,141.424454
53,185.570465,142.326797
