corner_index,x,y
0,359.256866,302.263275
1,332.419250,299.035461
2,306.336029,295.871552
3,280.625031,293.035889
4,255.169876,290.122498
5,230.498810,287.312958
6,205.832062,284.548645
7,181.619781,281.954590
8,157.867676,279.529480
9,361.634216,275.360931
10,335.281921,272.407623
11,309.093445,269.792358
12,283.354065,266.773010
13,257.923126,264.400543
14,233.197617,261.743225
15,208.441544,259.185333
16,184.234863,256.778717
17,160.350922,254.429810
18,363.937714,248.625198
19,337.607056,246.161850
20,311.638519,243.580002
21,285.887146,241.045959
22,260.710327,238.557312
23,235.641083,236.336243
24,210.914108,233.735657
25,186.555664,231.562332
26,162.547729,229.404846
27,366.415375,222.233261
28,339.979889,219.748306
29,314.359375,217.510742
30,288.401672,215.343170
31,262.664581,212.812637
32,237.668762,210.664780
33,212.927719,208.627960
34,188.569672,206.441223
35,164.493011,204.358246
36,368.607056,195.579453
37,342.566559,193.522293
38,316.390472,191.394379
39,290.541046,189.369827
40,264.780365,187.295029
41,239.672241,185.290787
42,214.914368,183.281937
43,190.259583,181.291016
44,166.392792,179.412201
45,370.760254,169.120331
46,344.711060,167.317825
47,318.794220,165.543182
48,292.520081,163.394257
49,267.060516,161.455383
50,241.585190,159.663559
51,216.930862,157.829773
52,192.327759,156.148697
53,168.154068,154.538086
