corner_index,x,y
0,398.280396,287.392670
1,370.657959,288.250763
2,344.431244,288.849060
3,318.751373,289.527710
4,294.468506,289.953461
5,271.340485,290.483337
6,249.389191,290.737610
7,228.661591,291.206177
8,209.080750,291.532440
9,395.984436,259.131104
10,368.353119,260.045258
11,341.774353,261.274658
12,316.606415,262.039062
13,292.382446,263.102295
14,269.749237,263.849640
15,247.707840,264.904633
16,227.115601,265.671722
17,207.232544,266.334229
18,393.601807,230.467117
19,365.975983,232.250854
20,339.747803,233.698517
21,314.478302,234.972961
22,290.657928,236.528839
23,268.073456,237.606339
24,246.540771,239.050659
25,225.871689,240.132935
26,206.147858,241.457367
27,391.735657,202.427200
28,366.285828,205.189194
29,340.964386,207.454544
30,315.727600,208.858963
31,290.168884,210.164200
32,266.324432,211.390808
33,245.165543,213.317886
34,224.735550,214.973862
35,204.957077,216.495102
36,391.249237,174.884079
37,366.317810,178.357849
38,341.784637,181.427734
39,316.959808,183.598373
40,291.839111,185.139526
41,266.714050,186.025238
42,244.289337,187.627670
43,223.744553,189.721863
44,204.067520,191.683548
45,390.286346,147.740646
46,365.822571,151.721329
47,342.254333,155.456070
48,317.835510,158.447861
49,292.960052,160.265198
50,267.516113,160.613754
51,244.425507,162.614532
52,223.369202,164.923126
53,203.379959,167.315201
