corner_index,x,y
0,218.426422,240.552872
1,230.440598,223.576523
2,241.668945,207.847794
3,252.524185,192.660492
4,263.067444,178.105148
5,273.724152,162.812988
6,284.637177,145.536514
7,295.627136,127.183380
8,306.786224,108.427795
9,239.258377,252.806641
10,250.730850,236.081573
11,261.722229,220.282745
12,272.243744,204.925690
13,282.927460,189.345337
14,293.525635,173.487457
15,304.414764,156.146210
16,315.414307,137.817001
17,326.312653,119.342430
18,260.106781,265.603180
19,271.308319,248.619247
20,281.823883,232.645538
21,292.479553,216.375305
22,302.995392,200.622208
23,313.522644,184.079025
24,324.323883,166.580124
25,335.150970,148.529526
26,345.996918,130.013306
27,281.138214,278.514008
28,291.961792,261.494110
29,302.563660,244.748871
30,313.038696,228.203232
31,323.493896,211.530914
32,333.848083,194.745926
33,344.499207,177.218567
34,355.311279,159.121964
35,366.102264,140.662262
36,302.228058,291.775787
37,313.173035,274.177582
38,323.702789,256.599976
39,333.864380,239.586990
40,344.345612,222.729034
41,354.529816,205.606308
42,365.140076,187.850967
43,375.662476,169.734787
44,386.248322,151.347702
45,324.181488,304.225311
46,334.777802,286.423035
47,345.017578,268.619781
48,355.232025,251.274750
49,365.291412,234.066376
50,375.472321,216.560684
51,385.782806,198.620834
52,396.149872,180.487671
53,406.617065,162.063965
