corner_index,x,y
0,448.581085,210.962051
1,428.656586,219.268188
2,407.945038,227.651306
3,386.625275,236.058640
4,364.717651,244.538483
5,342.559418,253.213364
6,319.998901,261.934418
7,297.058777,270.875336
8,273.467621,279.773651
9,441.531555,187.756027
10,421.569214,196.135376
11,400.694305,204.314194
12,379.130859,212.570633
13,356.823303,220.843933
14,334.567993,229.292023
15,311.669250,238.013947
16,288.878937,246.729538
17,265.191315,255.716400
18,433.876801,164.903061
19,414.263245,172.665970
20,392.931946,180.909393
21,371.549988,188.834320
22,349.193237,197.307663
23,326.416656,205.652420
24,303.641205,214.203781
25,280.436035,222.834183
26,256.653625,231.487411
27,425.700500,141.663651
28,404.071136,150.245743
29,382.315582,158.633606
30,361.030945,166.335251
31,340.086212,173.736496
32,318.091431,181.926208
33,294.880646,190.337082
34,271.698761,198.764084
35,247.909531,207.524933
36,415.966553,119.485741
37,393.973236,127.937943
38,372.130463,136.316544
39,350.578308,144.140121
40,329.246582,151.667175
41,308.661804,158.565399
42,286.215118,166.569412
43,262.880646,174.993271
44,239.069046,183.473343
45,406.503418,97.357857
46,384.285431,105.669380
47,362.010132,114.192238
48,340.434479,122.081238
49,319.477570,129.305817
50,299.444946,135.407974
51,276.976898,143.084641
52,253.804962,151.341980
53,230.298615,159.558487
