corner_index,x,y
0,261.451965,301.444916
1,235.455490,298.551910
2,210.209396,295.598999
3,185.291016,292.649261
4,160.654358,289.604889
5,136.737244,286.824310
6,113.482903,284.110779
7,90.832932,280.983398
8,67.961388,278.576508
9,264.443207,274.567902
10,238.844955,271.815887
11,213.406754,269.296631
12,188.375366,266.559235
13,163.665619,264.060181
14,140.047531,261.284393
15,116.569809,258.675232
16,93.723137,256.181549
17,70.843567,253.752289
18,266.865570,247.869934
19,241.489761,245.487244
20,216.360443,243.064651
21,191.362061,240.556793
22,166.719589,238.204819
23,142.704742,235.795227
24,119.272278,233.472336
25,96.363281,231.418076
26,73.384155,228.912704
27,269.394897,221.342377
28,244.097260,219.066391
29,219.078232,216.991364
30,194.042450,214.686188
31,169.280792,212.593124
32,145.159332,210.294083
33,121.459015,208.342484
34,98.439888,206.461212
35,75.605392,204.436722
36,271.866364,194.794357
37,246.586960,192.970963
38,221.438583,191.073364
39,196.220016,188.917175
40,171.426910,186.947983
41,147.199326,185.062149
42,123.544197,183.165237
43,100.413605,181.511673
44,77.696510,179.715347
45,273.920654,168.454010
46,248.678741,166.742538
47,223.833771,165.276993
48,198.386383,163.116592
49,173.355270,161.385529
50,149.020309,159.726959
51,125.499664,158.109070
52,102.558250,156.585892
53,79.699341,155.378174
