corner_index,x,y
0,281.576263,101.783127
1,309.044403,106.467758
2,335.552704,111.791618
3,360.764160,117.564606
4,384.122070,124.151970
5,405.368164,130.827560
6,425.488464,137.593063
7,446.202637,143.775711
8,468.378967,149.141922
9,280.555145,126.593689
10,307.630554,132.229431
11,333.737244,137.966492
12,358.313751,143.974915
13,381.362976,150.458511
14,402.346069,156.950089
15,423.197662,163.294098
16,444.161133,169.052719
17,465.608612,174.372955
18,278.398682,153.487579
19,305.254333,159.172119
20,331.045654,165.143494
21,355.681641,170.954544
22,378.360565,177.308304
23,399.626373,183.303284
24,420.890991,189.080750
25,442.104492,194.543823
26,463.574921,199.643143
27,275.573334,181.427185
28,302.319305,187.263779
29,328.214111,192.839035
30,352.684204,198.622925
31,375.511444,204.412140
32,396.989441,209.984375
33,418.665344,215.446198
34,440.324432,220.444366
35,461.644684,225.243408
36,272.450867,210.245667
37,299.399719,215.686951
38,325.157349,221.148239
39,349.674896,226.449493
40,372.437836,231.915497
41,394.484253,237.135117
42,416.423737,241.988556
43,438.503510,246.604965
44,460.108887,251.213425
45,269.329742,239.253220
46,296.113129,244.501984
47,321.959167,249.685822
48,346.669403,254.618744
49,369.827057,259.614990
50,392.112366,264.376862
51,414.494019,268.837921
52,436.685944,273.020752
53,458.561249,277.116455
