corner_index,x,y
0,484.410309,255.460602
1,457.820557,256.493744
2,431.859131,257.544556
3,406.540741,258.602448
4,381.890930,259.563782
5,358.355225,260.342285
6,335.527313,261.048737
7,313.672455,261.593964
8,292.715576,262.259308
9,482.583038,228.410080
10,456.049347,229.630493
11,430.090271,231.274750
12,404.682098,232.406677
13,380.289246,233.475937
14,356.737427,234.506271
15,333.929138,235.562515
16,312.009705,236.447586
17,290.846985,237.501450
18,480.779846,201.214981
19,454.098572,202.756561
20,428.403290,204.507034
21,402.884827,205.879349
22,378.624725,207.427094
23,355.320984,208.690216
24,332.491028,210.092957
25,310.642059,211.414612
26,289.430145,212.608139
27,479.367889,173.911072
28,453.993683,176.534332
29,428.845581,178.896301
30,403.533936,180.479111
31,377.955750,181.526840
32,353.512573,182.874817
33,331.461121,184.602203
34,309.563141,186.188339
35,288.443817,187.833954
36,478.281677,147.500488
37,453.538361,150.598740
38,428.907654,153.245407
39,404.266235,155.384003
40,378.954163,156.788696
41,353.665558,157.485596
42,330.478943,159.059708
43,308.638336,161.118332
44,287.474030,163.041840
45,477.079407,121.150322
46,452.783447,124.735542
47,428.833160,128.103165
48,404.537323,130.687210
49,379.555084,132.325577
50,354.198334,132.397919
51,330.400635,134.135880
52,308.301392,136.334824
53,287.125763,138.559235
