corner_index,x,y
0,464.319519,235.434631
1,437.090637,239.691757
2,410.208099,244.065170
3,383.504272,248.322754
4,356.912781,252.544556
5,330.648987,256.631744
6,304.442963,260.611633
7,278.265381,264.561371
8,252.328888,268.485931
9,460.142090,208.194916
10,433.125732,212.806305
11,406.308990,217.189133
12,379.627625,221.454758
13,353.128693,225.776382
14,326.781982,229.973206
15,300.586090,234.141098
16,274.564178,238.154922
17,248.549088,242.118561
18,455.774963,181.126007
19,428.946228,185.741959
20,402.305206,190.277206
21,375.643433,194.722916
22,349.357422,199.139832
23,323.178223,203.360855
24,297.043732,207.523254
25,270.867981,211.721176
26,244.870331,215.830536
27,451.587128,154.155472
28,424.854828,158.960281
29,398.193420,163.732483
30,371.841644,168.140106
31,345.459137,172.715912
32,319.348206,177.022873
33,293.204742,181.244720
34,267.256134,185.337250
35,241.162399,189.538574
36,447.250732,127.398582
37,420.501282,132.322388
38,394.070892,137.258240
39,367.865234,141.904694
40,341.649811,146.301498
41,315.498352,150.830109
42,289.384247,155.065842
43,263.383606,159.215546
44,237.343750,163.356552
45,442.790070,101.024155
46,416.210114,105.976715
47,389.910675,110.922218
48,363.838684,115.728233
49,337.686371,120.381935
50,311.532288,124.705643
51,285.472778,128.865967
52,259.478851,133.192490
53,233.480072,137.248367
