corner_index,x,y
0,314.945801,188.656754
1,335.743378,176.894043
2,357.126038,164.814896
3,378.686676,152.633499
4,400.586639,140.315125
5,422.624359,127.700546
6,445.082764,115.018822
7,467.618134,102.147041
8,490.667572,89.094482
9,325.461182,211.203568
10,346.843781,199.306137
11,368.400970,187.425613
12,390.023712,175.368118
13,412.227936,163.032211
14,434.482361,150.587402
15,457.130096,137.980682
16,479.930939,125.319832
17,503.058411,112.277634
18,336.433472,233.559265
19,357.822998,222.023727
20,379.632416,210.170151
21,401.473999,198.201065
22,423.782806,186.013992
23,446.351562,173.706299
24,469.274872,161.293991
25,492.118073,148.548080
26,515.540283,135.542694
27,346.819183,256.375732
28,368.629547,244.715485
29,390.635803,233.185898
30,412.920807,221.306351
31,435.399109,209.235443
32,458.104645,196.954865
33,481.133392,184.638504
34,504.454071,172.118088
35,528.019226,159.314957
36,356.023804,278.845093
37,378.571991,267.708588
38,401.156006,256.274902
39,423.686584,244.533569
40,446.742828,232.612915
41,469.632080,220.504669
42,493.199768,208.262970
43,516.550598,195.705490
44,540.464844,182.994354
45,364.392700,301.236420
46,387.813354,290.427948
47,411.103607,279.340851
48,434.325226,267.829407
49,457.668610,256.146942
50,481.232483,244.186035
51,504.777344,231.973465
52,528.700256,219.542755
53,552.812012,206.936935
