corner_index,x,y
0,375.324493,257.798584
1,354.768555,256.898193
2,335.266235,255.898758
3,316.565948,254.781754
4,298.654236,253.802002
5,281.650452,252.761551
6,265.339752,251.806229
7,249.363235,250.502075
8,234.486328,249.662918
9,372.934204,232.410461
10,352.358093,231.955521
11,332.567291,231.412598
12,313.754730,230.635254
13,295.912048,230.019882
14,278.842224,229.423782
15,262.266357,228.669098
16,246.648819,228.027954
17,231.524628,227.654358
18,370.663452,206.605713
19,349.730347,206.539276
20,330.211578,206.423691
21,311.175415,206.337799
22,292.965881,206.126434
23,275.931885,205.914154
24,259.511810,205.630554
25,243.847336,205.624222
26,229.039490,205.122101
27,368.639343,180.504318
28,349.177734,180.760986
29,330.065857,181.242188
30,310.954193,181.583939
31,291.859039,181.836624
32,273.923645,182.082764
33,257.389679,182.355850
34,241.815903,182.455566
35,227.098770,182.556992
36,367.291718,154.398193
37,348.569214,155.126358
38,329.500000,155.798126
39,310.711060,156.593750
40,291.964020,157.445023
41,273.506012,158.206390
42,255.696060,158.678574
43,240.239227,159.574783
44,225.187744,159.852646
45,365.836304,128.227356
46,347.179138,129.526779
47,328.895599,130.655914
48,310.222168,131.989410
49,291.384735,133.055801
50,272.410248,134.300034
51,254.647461,135.388275
52,238.473572,136.349411
53,223.366943,137.419205
