corner_index,x,y
0,323.184753,255.444168
1,297.290588,256.563049
2,271.448425,257.684143
3,246.270340,258.966431
4,221.556885,259.742035
5,197.351379,260.743561
6,173.070282,261.639557
7,148.907211,262.576782
8,125.119423,263.324677
9,322.149536,229.102402
10,296.412537,230.170670
11,270.703186,231.593704
12,245.552032,232.653763
13,220.600906,233.793930
14,196.590302,235.068970
15,172.149734,236.150528
16,147.931412,236.934296
17,124.157433,237.953812
18,321.057739,202.356812
19,295.432770,203.933304
20,269.795410,205.448624
21,244.716888,206.736237
22,220.096619,207.954773
23,195.637207,209.369461
24,171.452591,210.379562
25,147.269455,211.688477
26,123.335342,212.572647
27,319.925537,175.883102
28,294.507050,177.621735
29,269.246124,179.365417
30,244.136948,180.743347
31,219.434662,182.383163
32,195.031631,183.786469
33,170.758087,185.162277
34,146.527939,186.276245
35,122.474426,187.546173
36,318.974976,149.717178
37,293.510437,151.769043
38,268.429718,153.507401
39,243.534454,155.195908
40,218.888321,156.729858
41,194.510544,158.302231
42,169.869400,159.773865
43,145.678574,161.101990
44,121.515358,162.406097
45,317.882355,123.850998
46,292.729828,125.866150
47,267.586334,128.037720
48,242.979187,129.705994
49,218.401230,131.582321
50,193.727036,133.107498
51,169.299469,134.489792
52,144.892319,135.792679
53,120.878754,137.280960
