corner_index,x,y
0,423.473877,203.273010
1,401.503235,209.097916
2,378.846436,214.981552
3,355.748199,220.726257
4,332.100677,226.586685
5,308.398682,232.410858
6,284.277649,238.233154
7,259.933685,244.172104
8,235.649521,249.825714
9,419.047058,179.633728
10,396.974030,185.442398
11,374.188538,191.120819
12,350.824158,196.806549
13,326.821136,202.597000
14,303.106506,208.238846
15,278.602081,213.968765
16,254.400284,219.706848
17,230.026932,225.586685
18,414.225342,156.007782
19,392.263123,161.540009
20,369.136017,167.128235
21,345.751465,172.488419
22,321.684692,178.264984
23,297.569946,183.871719
24,273.238098,189.553864
25,248.709747,195.415894
26,224.427048,201.160553
27,408.535431,132.084717
28,385.203247,138.529144
29,361.896423,144.389175
30,338.893066,149.492569
31,315.709442,154.201996
32,291.880707,159.383423
33,267.485901,165.074020
34,243.195572,170.763809
35,218.684738,176.597549
36,401.559235,109.136574
37,378.376801,115.615814
38,354.996735,121.709541
39,331.945221,127.080902
40,308.586395,131.790985
41,285.999969,135.595993
42,261.690338,140.735672
43,237.537598,146.538055
44,213.264771,152.397369
45,394.828827,86.212486
46,371.478546,92.831001
47,348.348175,99.380318
48,325.092499,104.856163
49,302.409393,109.178322
50,280.096222,111.995880
51,256.252106,117.049728
52,231.844086,122.477615
53,207.669220,128.397339
