corner_index,x,y
0,349.901733,280.087769
1,323.249969,282.709900
2,296.987335,285.097473
3,270.922791,287.544952
4,245.341949,289.482269
5,220.490875,291.661011
6,195.712387,293.634338
7,171.602264,295.691193
8,147.761993,297.596405
9,347.953857,252.759628
10,321.411591,255.692215
11,295.162262,258.218567
12,269.122284,260.581482
13,243.574570,263.161530
14,219.113464,265.432861
15,194.235809,267.650543
16,169.760880,269.742401
17,146.043457,271.890411
18,345.399658,225.677719
19,319.217438,228.537933
20,293.352173,231.432297
21,267.085388,234.011368
22,241.792252,236.573639
23,216.944397,239.258621
24,192.270432,241.657959
25,168.085907,244.030945
26,143.868454,246.301849
27,343.022827,198.457199
28,317.057495,201.574677
29,291.152649,204.573242
30,265.284149,207.475159
31,239.637360,210.309784
32,214.621811,212.957260
33,189.802307,215.603485
34,165.524414,218.206268
35,141.688080,220.754471
36,340.725403,171.326019
37,314.738708,174.776031
38,288.653320,177.839859
39,262.695221,180.710068
40,237.061432,183.707932
41,211.921097,186.638077
42,187.304672,189.571655
43,163.064117,192.443924
44,139.149078,195.249939
45,337.885132,144.484833
46,312.209412,148.113113
47,286.335693,151.422791
48,260.078064,154.345505
49,234.476044,157.552902
50,209.378479,160.586838
51,184.607300,163.693726
52,160.510895,166.746490
53,136.523132,169.859406
