corner_index,x,y
0,167.406418,121.940346
1,188.997849,123.692406
2,210.131271,125.399895
3,230.785812,127.046196
4,251.108841,128.625656
5,270.705902,130.392654
6,291.263123,131.599548
7,312.174652,132.394623
8,333.287903,133.124786
9,167.032410,145.561844
10,188.775406,147.134369
11,209.559586,148.505554
12,230.353897,149.926132
13,250.899185,151.432327
14,270.898621,152.615067
15,291.496338,153.724915
16,312.512177,154.367996
17,333.381836,155.117126
18,166.879837,169.436035
19,188.488708,170.598526
20,209.444077,171.922913
21,230.457520,173.104858
22,250.823196,174.061707
23,271.389587,175.245377
24,292.174805,175.973160
25,312.865784,176.465378
26,333.668762,177.064545
27,166.590073,193.481644
28,188.063690,194.319077
29,209.373764,195.457077
30,230.476608,196.160248
31,251.164505,197.150192
32,272.012115,197.820923
33,292.839325,198.266068
34,313.456451,198.772980
35,334.315552,199.237244
36,166.332947,217.547546
37,188.022888,218.207397
38,209.537231,218.923615
39,230.761337,219.557068
40,251.704437,220.055298
41,272.592285,220.517197
42,293.344025,220.915466
43,314.248077,221.343613
44,334.933380,221.526459
45,166.525589,241.656647
46,188.484192,241.954895
47,210.157730,242.454117
48,231.233032,242.858047
49,252.469360,243.285110
50,273.278229,243.494766
51,294.395020,243.610931
52,314.983856,243.772507
53,335.569855,243.589462
