corner_index,x,y
0,278.147003,140.883041
1,300.056396,137.786606
2,322.349579,134.622726
3,344.708557,131.512375
4,367.411346,128.590469
5,389.902222,125.956581
6,412.355530,123.247246
7,434.835144,120.326164
8,457.569855,117.162148
9,280.374146,163.366898
10,302.552826,160.381744
11,324.953339,157.303452
12,347.513611,154.330353
13,370.288055,151.434143
14,392.753723,148.708984
15,415.345795,145.832428
16,437.739349,142.865646
17,460.454620,139.934647
18,282.982880,185.800888
19,305.319977,183.000809
20,327.783417,180.121002
21,350.348969,177.216263
22,373.033600,174.320999
23,395.635101,171.343735
24,418.321594,168.427139
25,440.734039,165.618851
26,463.466370,162.670914
27,285.733398,208.508789
28,308.162079,205.610519
29,330.585602,202.837769
30,353.139862,199.882004
31,375.861176,197.084854
32,398.557098,194.163605
33,421.273987,191.225479
34,443.743835,188.398819
35,466.437561,185.442825
36,288.700836,231.128876
37,310.979034,228.470795
38,333.478363,225.569107
39,355.912872,222.762970
40,378.674408,219.884216
41,401.418610,217.049164
42,424.268890,214.094070
43,446.750549,211.204529
44,469.449097,208.218124
45,291.563354,253.571259
46,313.804230,250.852921
47,336.259094,248.223587
48,358.890900,245.460571
49,381.591522,242.585281
50,404.298889,239.685684
51,427.107941,236.867599
52,449.825043,233.946426
53,472.463104,230.939316
