corner_index,x,y
0,256.659729,282.631958
1,231.519440,279.679321
2,206.963379,276.619019
3,182.683731,273.558807
4,158.676590,270.427979
5,135.195358,267.567719
6,111.930229,264.697113
7,89.398659,261.547577
8,66.854347,258.845642
9,259.748047,256.711914
10,234.879593,253.810013
11,210.188721,251.080185
12,185.712921,248.161728
13,161.692642,245.395630
14,138.456818,242.444626
15,115.179573,239.726944
16,92.299210,237.077209
17,69.475006,234.493301
18,262.433044,230.640656
19,237.577347,228.066574
20,213.127365,225.383881
21,188.686172,222.617981
22,164.724457,220.003754
23,141.241684,217.459183
24,117.805283,214.764816
25,94.844612,212.515686
26,71.827332,209.772552
27,265.153168,204.457413
28,240.374588,201.943451
29,215.871536,199.652496
30,191.506607,197.194839
31,167.362183,194.732559
32,143.599503,192.205017
33,120.168549,189.866333
34,97.028732,187.700928
35,74.115227,185.400345
36,267.876251,178.240829
37,243.158264,176.151688
38,218.490707,173.944916
39,193.801239,171.602432
40,169.579910,169.408707
41,145.728165,167.186630
42,122.301086,164.845871
43,99.035324,162.793976
44,76.242355,160.669373
45,270.330231,152.119064
46,245.560333,150.190872
47,221.287125,148.374435
48,196.330505,145.986923
49,171.701004,143.942123
50,147.704681,141.968338
51,124.327606,139.861465
52,101.227196,137.938065
53,78.302788,136.271057
