corner_index,x,y
0,177.536789,136.485413
1,203.726105,137.326157
2,230.693054,138.944443
3,257.642090,141.050476
4,284.861511,144.016174
5,311.462891,147.139725
6,338.552155,150.146835
7,365.394714,152.419556
8,392.408966,154.146729
9,173.669785,160.618347
10,200.661392,162.935684
11,227.676636,165.251801
12,255.062103,167.949509
13,282.429779,171.030411
14,309.007965,174.065750
15,336.183960,176.856934
16,363.251251,179.310776
17,390.448059,181.411987
18,170.429306,187.430481
19,197.680725,189.717850
20,225.164658,192.388611
21,252.470337,195.313034
22,279.549805,198.192917
23,306.626495,201.272552
24,333.665192,203.924896
25,361.043732,206.310913
26,388.311493,208.461594
27,167.493210,214.523773
28,194.981567,217.238388
29,222.474579,219.911133
30,249.588531,222.752548
31,277.180298,225.711472
32,304.225250,228.512833
33,331.385712,231.179062
34,358.592560,233.531265
35,386.049622,235.738434
36,164.804749,242.272095
37,192.355988,244.922531
38,219.797745,247.777176
39,247.266830,250.549667
40,274.607971,253.392670
41,301.592468,255.944778
42,329.061920,258.432953
43,356.443817,260.722961
44,383.648895,263.059662
45,162.269623,269.879944
46,189.786392,272.516113
47,217.372284,275.486633
48,244.869324,278.200012
49,272.277252,280.810883
50,299.373871,283.406555
51,326.770325,285.754059
52,354.245056,288.205414
53,381.456909,290.330902
