corner_index,x,y
0,199.619705,151.884247
1,220.857803,148.781799
2,242.515900,145.717255
3,264.670471,142.601776
4,287.297791,139.865234
5,309.952942,137.447418
6,332.652588,134.604111
7,355.378540,131.832321
8,377.790436,128.936783
9,201.468216,174.202423
10,223.036743,171.173767
11,245.072876,168.262375
12,267.141693,165.402206
13,289.712646,162.668564
14,312.513062,160.028564
15,335.325195,157.355545
16,358.030151,154.580185
17,380.803894,151.692429
18,203.693207,196.492325
19,225.395584,193.852417
20,247.518372,191.004166
21,269.618164,188.377609
22,292.385956,185.549683
23,315.174835,182.724228
24,338.048126,180.097702
25,360.798706,177.429581
26,383.581421,174.715958
27,206.326019,219.140228
28,228.035736,216.540741
29,250.036774,213.831604
30,272.380951,211.208374
31,294.976959,208.407700
32,317.733215,205.874268
33,340.586517,202.984818
34,363.485199,200.321121
35,386.393524,197.556351
36,208.916245,241.531036
37,230.778366,239.209290
38,252.766083,236.572067
39,275.006104,234.201157
40,297.657501,231.603683
41,320.441528,228.638321
42,343.373718,226.125336
43,366.264221,223.363327
44,389.071777,220.622513
45,211.712677,263.885406
46,233.498825,261.674957
47,255.477509,259.385071
48,277.733490,256.913269
49,300.473785,254.333801
50,323.017365,251.650375
51,345.971313,249.263504
52,368.883179,246.454147
53,391.720673,243.658264
