corner_index,x,y
0,387.632446,268.789520
1,361.736847,269.786713
2,336.799896,270.589355
3,312.304230,271.340240
4,288.761536,271.703247
5,266.382507,272.171295
6,245.057053,272.313019
7,224.907928,272.511414
8,205.869186,272.642517
9,386.261749,241.748550
10,360.218781,242.726746
11,334.892578,243.939529
12,310.640137,244.711380
13,287.107819,245.681763
14,265.111328,246.342667
15,243.574707,247.173325
16,223.458206,247.680557
17,204.141769,248.113556
18,384.630035,214.201614
19,358.547974,215.744583
20,333.491425,217.178009
21,308.988800,218.307007
22,285.763885,219.620758
23,263.640564,220.537506
24,242.568207,221.711334
25,222.429291,222.571594
26,203.159348,223.662979
27,383.445343,186.953003
28,359.317902,189.399063
29,335.087219,191.411163
30,310.616852,192.564606
31,285.581024,193.551285
32,262.257782,194.551224
33,241.457504,196.286652
34,221.510910,197.690369
35,202.195435,199.018295
36,383.362701,160.236038
37,359.688721,163.191269
38,336.273285,165.759277
39,312.197388,167.609863
40,287.633179,168.777191
41,262.999207,169.416870
42,240.862503,170.773819
43,220.770920,172.678177
44,201.491745,174.465393
45,382.775940,133.728546
46,359.612457,137.218918
47,336.948212,140.355972
48,313.382996,142.787735
49,289.083954,144.237610
50,264.133453,144.313583
51,241.431747,146.003052
52,220.696960,148.114578
53,201.169968,150.241989
