corner_index,x,y
0,280.453949,160.340271
1,301.390747,149.540970
2,322.021332,139.339600
3,342.214081,129.027328
4,361.649658,119.272980
5,380.701874,109.525993
6,399.670898,99.849968
7,418.222778,90.623360
8,436.593018,81.473152
9,291.610352,181.608688
10,312.233246,170.900375
11,332.349945,160.498016
12,351.833466,150.318619
13,370.666138,140.424866
14,389.295898,130.563812
15,408.259979,120.821915
16,426.433258,111.523216
17,444.858856,102.203278
18,302.097473,203.012039
19,322.305725,192.341476
20,341.886963,181.702438
21,361.124847,171.457016
22,379.686523,161.433670
23,398.321747,151.441345
24,416.655670,141.672485
25,434.996002,132.040955
26,453.308868,122.549637
27,312.008606,224.417831
28,331.800812,213.537277
29,351.124298,202.908127
30,370.147156,192.492920
31,388.769684,182.217285
32,407.244202,171.973038
33,425.567993,162.200104
34,443.650024,152.394547
35,461.589417,142.821793
36,321.636292,245.501770
37,341.544373,234.566132
38,360.816925,223.793686
39,379.545288,213.276871
40,397.853363,202.732239
41,416.076080,192.469604
42,434.333466,182.464081
43,452.198792,172.532257
44,469.880920,162.911896
45,330.709625,266.240234
46,350.806763,255.240768
47,370.183746,244.342850
48,389.019989,233.666428
49,407.175262,223.110107
50,424.919312,212.718552
51,442.843781,202.645355
52,460.635040,192.600677
53,478.312653,182.781509
